DATE_HOUR,STATION,VALUE(m3/d),VALUE(ft3/d),QUANTILE
2016-01-02 08:00:00,PUENTE DEL DIABLO,5.72,201.9998936469147,q25
2016-01-03 08:00:00,PUENTE DEL DIABLO,20.55,725.7164011265904,q70
2016-01-04 08:00:00,PUENTE DEL DIABLO,5.909,208.67436565727604,q25
2016-01-05 08:00:00,PUENTE DEL DIABLO,6.295,222.30582701177065,q25
2016-01-06 08:00:00,PUENTE DEL DIABLO,7.45,263.09426707509,q50
2016-01-07 08:00:00,PUENTE DEL DIABLO,7.05,248.96840038649452,q50
2016-01-08 00:40:00,PUENTE DEL DIABLO,6.99,246.8495203832052,q50
2016-01-09 08:00:00,PUENTE DEL DIABLO,7.1,250.73413372256894,q50
2016-01-10 08:00:00,PUENTE DEL DIABLO,6.6,233.07680036182464,q25
2016-01-11 08:00:00,PUENTE DEL DIABLO,6.4,226.01386701752696,q25
2016-01-12 08:00:00,PUENTE DEL DIABLO,6.533,230.71071769148494,q25
2016-01-13 08:00:00,PUENTE DEL DIABLO,5.801,204.86038165135528,q25
2016-01-14 08:00:00,PUENTE DEL DIABLO,5.81,205.17821365184867,q25
2016-01-15 08:00:00,PUENTE DEL DIABLO,5.801,204.86038165135528,q25
2016-01-17 08:00:00,PUENTE DEL DIABLO,5.58,197.05584030590632,q25
2016-01-18 08:00:00,PUENTE DEL DIABLO,5.67,200.23416031084028,q25
2016-01-19 08:00:00,PUENTE DEL DIABLO,5.713,201.7526909798643,q25
2016-01-20 08:00:00,PUENTE DEL DIABLO,5.79,204.47192031741892,q25
2016-01-21 08:00:00,PUENTE DEL DIABLO,5.721,202.0352083136362,q25
2016-01-22 08:00:00,PUENTE DEL DIABLO,5.691,200.97576831199154,q25
2016-01-23 08:00:00,PUENTE DEL DIABLO,5.692,201.01108297871303,q25
2016-01-24 08:00:00,PUENTE DEL DIABLO,5.682,200.65793631149816,q25
2016-01-25 08:00:00,PUENTE DEL DIABLO,5.796,204.68380831774786,q25
2016-01-26 08:00:00,PUENTE DEL DIABLO,5.629,198.78625897525922,q25
2016-01-27 08:00:00,PUENTE DEL DIABLO,5.596,197.62087497345013,q25
2016-01-28 08:00:00,PUENTE DEL DIABLO,5.694,201.08171231215601,q25
2016-01-29 08:00:00,PUENTE DEL DIABLO,5.622,198.5390563082088,q25
2016-01-30 08:00:00,PUENTE DEL DIABLO,5.661,199.91632831034687,q25
2016-01-31 08:00:00,PUENTE DEL DIABLO,5.678,200.51667764461217,q25
2016-02-02 08:00:00,PUENTE DEL DIABLO,5.681,200.62262164477664,q25
2016-02-03 08:00:00,PUENTE DEL DIABLO,16.143,570.0846648849903,q70
2016-02-04 08:00:00,PUENTE DEL DIABLO,5.99,211.53485366171662,q25
2016-02-05 08:00:00,PUENTE DEL DIABLO,6.09,215.0663203338655,q25
2016-02-06 08:00:00,PUENTE DEL DIABLO,6.972,246.21385638221844,q50
2016-02-07 08:00:00,PUENTE DEL DIABLO,6.897,243.56525637810677,q25
2016-02-08 08:00:00,PUENTE DEL DIABLO,6.91,244.02434704548614,q25
2016-02-09 08:00:00,PUENTE DEL DIABLO,6.983,246.60231771615477,q50
2016-02-10 08:00:00,PUENTE DEL DIABLO,6.57,232.01736036018002,q25
2016-02-11 08:00:00,PUENTE DEL DIABLO,6.59,232.72365369460977,q25
2016-02-12 08:00:00,PUENTE DEL DIABLO,6.2,218.95093367322923,q25
2016-02-13 08:00:00,PUENTE DEL DIABLO,6.214,219.4453390073301,q25
2016-02-14 08:00:00,PUENTE DEL DIABLO,5.915,208.88625365760498,q25
2016-02-15 07:00:00,PUENTE DEL DIABLO,5.882,207.72086965579584,q25
2016-02-16 07:00:00,PUENTE DEL DIABLO,5.941,209.80443499236367,q25
2016-02-16 08:00:00,PUENTE DEL DIABLO,5.951,210.15758165957857,q25
2016-02-17 08:00:00,PUENTE DEL DIABLO,5.636,199.03346164230967,q25
2016-02-18 08:00:00,PUENTE DEL DIABLO,8.429,297.6673257954273,q50
2016-02-19 07:00:00,PUENTE DEL DIABLO,5.69,200.94045364527005,q25
2016-02-20 08:00:00,PUENTE DEL DIABLO,12.574,444.04661935599745,q70
2016-02-21 06:00:00,PUENTE DEL DIABLO,5.619,198.43311230804434,q25
2016-02-22 06:00:00,PUENTE DEL DIABLO,6.456,227.99148835393032,q25
2016-02-23 08:00:00,PUENTE DEL DIABLO,21.381,755.0628891721475,q70
2016-02-24 08:00:00,PUENTE DEL DIABLO,27.003,953.6019454803562,q70
2016-02-25 06:00:00,PUENTE DEL DIABLO,200.0,7062.933344297717,q70
2016-02-26 08:00:00,PUENTE DEL DIABLO,65.0,2295.453336896758,q70
2016-02-27 08:00:00,PUENTE DEL DIABLO,74.18,2619.6419774000233,q70
2016-02-28 08:00:00,PUENTE DEL DIABLO,47.6,1680.9781359428566,q70
2016-02-29 08:00:00,PUENTE DEL DIABLO,35.88,1267.0902419670106,q70
2016-03-02 08:00:00,PUENTE DEL DIABLO,5.893,208.10933098973223,q25
2016-03-03 08:00:00,PUENTE DEL DIABLO,15.416,544.4109021784681,q70
2016-03-04 08:00:00,PUENTE DEL DIABLO,5.864,207.08520565480904,q25
2016-03-05 07:00:00,PUENTE DEL DIABLO,6.344,224.0362456811236,q25
2016-03-06 08:00:00,PUENTE DEL DIABLO,7.48,264.15370707673463,q50
2016-03-07 08:00:00,PUENTE DEL DIABLO,6.85,241.9054670421968,q25
2016-03-08 08:00:00,PUENTE DEL DIABLO,6.819,240.81071237383065,q25
2016-03-09 08:00:00,PUENTE DEL DIABLO,6.85,241.9054670421968,q25
2016-03-10 08:00:00,PUENTE DEL DIABLO,6.7,236.60826703397353,q25
2016-03-11 08:00:00,PUENTE DEL DIABLO,6.45,227.77960035360138,q25
2016-03-12 08:00:00,PUENTE DEL DIABLO,6.372,225.02505634932527,q25
2016-03-13 08:00:00,PUENTE DEL DIABLO,6.592,232.79428302805275,q25
2016-03-14 08:00:00,PUENTE DEL DIABLO,6.602,233.14742969526765,q25
2016-03-15 08:00:00,PUENTE DEL DIABLO,6.424,226.8614190188427,q25
2016-03-16 08:00:00,PUENTE DEL DIABLO,6.35,224.24813368145252,q25
2016-03-17 08:00:00,PUENTE DEL DIABLO,6.21,219.3040803404441,q25
2016-03-18 08:00:00,PUENTE DEL DIABLO,6.345,224.07156034784506,q25
2016-03-19 08:00:00,PUENTE DEL DIABLO,6.212,219.37470967388708,q25
2016-03-20 08:00:00,PUENTE DEL DIABLO,6.069,214.32471233271423,q25
2016-03-21 08:00:00,PUENTE DEL DIABLO,6.279,221.74079234422683,q25
2016-03-22 08:00:00,PUENTE DEL DIABLO,6.45,227.77960035360138,q25
2016-03-23 08:00:00,PUENTE DEL DIABLO,6.012,212.31177632958935,q25
2016-03-24 08:00:00,PUENTE DEL DIABLO,6.253,220.82261100946812,q25
2016-03-25 08:00:00,PUENTE DEL DIABLO,6.027,212.8414963304117,q25
2016-03-26 08:00:00,PUENTE DEL DIABLO,5.983,211.2876509946662,q25
2016-03-27 08:00:00,PUENTE DEL DIABLO,6.003,211.99394432909597,q25
2016-03-28 08:00:00,PUENTE DEL DIABLO,6.024,212.73555233024723,q25
2016-03-29 07:00:00,PUENTE DEL DIABLO,6.112,215.84324300173824,q25
2016-03-30 08:00:00,PUENTE DEL DIABLO,5.935,209.59254699203473,q25
2016-03-31 08:00:00,PUENTE DEL DIABLO,6.009,212.2058323294249,q25
2016-04-02 08:00:00,PUENTE DEL DIABLO,5.607,198.0093363073865,q25
2016-04-03 08:00:00,PUENTE DEL DIABLO,15.067,532.0860834926685,q70
2016-04-04 08:00:00,PUENTE DEL DIABLO,6.58,232.3705070273949,q25
2016-04-05 08:00:00,PUENTE DEL DIABLO,6.2,218.95093367322923,q25
2016-04-06 08:00:00,PUENTE DEL DIABLO,7.521,265.60160841231567,q50
2016-04-07 08:00:00,PUENTE DEL DIABLO,6.878,242.89427771039848,q25
2016-04-08 08:00:00,PUENTE DEL DIABLO,6.91,244.02434704548614,q25
2016-04-09 08:00:00,PUENTE DEL DIABLO,6.89,243.31805371105634,q25
2016-04-10 08:00:00,PUENTE DEL DIABLO,6.59,232.72365369460977,q25
2016-04-11 08:00:00,PUENTE DEL DIABLO,6.5,229.5453336896758,q25
2016-04-12 08:00:00,PUENTE DEL DIABLO,6.32,223.18869367980787,q25
2016-04-13 08:00:00,PUENTE DEL DIABLO,6.738,237.9502243693901,q25
2016-04-15 07:00:00,PUENTE DEL DIABLO,6.885,243.1414803774489,q25
2016-04-16 08:00:00,PUENTE DEL DIABLO,6.69,236.25512036675866,q25
2016-04-17 08:00:00,PUENTE DEL DIABLO,6.708,236.89078436774543,q25
2016-04-18 08:00:00,PUENTE DEL DIABLO,6.65,234.8425336978991,q25
2016-04-19 08:00:00,PUENTE DEL DIABLO,6.798,240.0691043726794,q25
2016-04-20 08:00:00,PUENTE DEL DIABLO,6.89,243.31805371105634,q25
2016-04-21 08:00:00,PUENTE DEL DIABLO,6.647,234.73658969773464,q25
2016-04-22 08:00:00,PUENTE DEL DIABLO,6.38,225.30757368309716,q25
2016-04-23 08:00:00,PUENTE DEL DIABLO,6.339,223.85967234751615,q25
2016-04-24 08:00:00,PUENTE DEL DIABLO,6.345,224.07156034784506,q25
2016-04-25 08:00:00,PUENTE DEL DIABLO,6.766,238.93903503759176,q25
2016-04-26 08:00:00,PUENTE DEL DIABLO,6.9,243.67120037827124,q25
2016-04-27 07:00:00,PUENTE DEL DIABLO,5.761,203.44779498249574,q25
2016-04-28 07:00:00,PUENTE DEL DIABLO,6.7,236.60826703397353,q25
2016-04-29 07:00:00,PUENTE DEL DIABLO,6.668,235.47819769888588,q25
2016-04-30 08:00:00,PUENTE DEL DIABLO,6.65,234.8425336978991,q25
2016-05-02 08:00:00,PUENTE DEL DIABLO,5.901,208.39184832350412,q25
2016-05-03 08:00:00,PUENTE DEL DIABLO,8.029,283.54145910683184,q50
2016-05-04 08:00:00,PUENTE DEL DIABLO,6.569,231.9820456934585,q25
2016-05-05 08:00:00,PUENTE DEL DIABLO,6.72,237.31456036840328,q25
2016-05-06 08:00:00,PUENTE DEL DIABLO,6.75,238.37400037004795,q25
2016-05-07 08:00:00,PUENTE DEL DIABLO,6.85,241.9054670421968,q25
2016-05-08 08:00:00,PUENTE DEL DIABLO,6.799,240.1044190394009,q25
2016-05-09 00:00:00,PUENTE DEL DIABLO,7.1,250.73413372256894,q50
2016-05-10 08:00:00,PUENTE DEL DIABLO,6.9,243.67120037827124,q25
2016-05-11 08:00:00,PUENTE DEL DIABLO,6.483,228.9449843554105,q25
2016-05-12 08:00:00,PUENTE DEL DIABLO,6.308,222.76491767915,q25
2016-05-13 08:00:00,PUENTE DEL DIABLO,6.2,218.95093367322923,q25
2016-05-14 08:00:00,PUENTE DEL DIABLO,6.9,243.67120037827124,q25
2016-05-15 08:00:00,PUENTE DEL DIABLO,6.534,230.7460323582064,q25
2016-05-16 08:00:00,PUENTE DEL DIABLO,6.45,227.77960035360138,q25
2016-05-17 08:00:00,PUENTE DEL DIABLO,6.806,240.3516217064513,q25
2016-05-18 08:00:00,PUENTE DEL DIABLO,6.9,243.67120037827124,q25
2016-05-19 08:00:00,PUENTE DEL DIABLO,7.724,272.7704857567778,q50
2016-05-20 08:00:00,PUENTE DEL DIABLO,6.55,231.31106702575022,q25
2016-05-21 08:00:00,PUENTE DEL DIABLO,6.4,226.01386701752696,q25
2016-05-22 08:00:00,PUENTE DEL DIABLO,6.4,226.01386701752696,q25
2016-05-23 08:00:00,PUENTE DEL DIABLO,6.611,233.46526169576103,q25
2016-05-24 08:00:00,PUENTE DEL DIABLO,6.6,233.07680036182464,q25
2016-05-25 08:00:00,PUENTE DEL DIABLO,6.701,236.643581700695,q25
2016-05-26 08:00:00,PUENTE DEL DIABLO,7.5,264.8600004111644,q50
2016-05-27 08:00:00,PUENTE DEL DIABLO,6.95,245.43693371434568,q50
2016-05-28 08:00:00,PUENTE DEL DIABLO,6.5,229.5453336896758,q25
2016-05-29 08:00:00,PUENTE DEL DIABLO,6.45,227.77960035360138,q25
2016-05-30 08:00:00,PUENTE DEL DIABLO,6.53,230.60477369132047,q25
2016-05-31 08:00:00,PUENTE DEL DIABLO,7.542,266.3432164134669,q50
2016-06-02 08:00:00,PUENTE DEL DIABLO,6.81,240.49288037333724,q25
2016-06-03 08:00:00,PUENTE DEL DIABLO,5.654,199.66912564329647,q25
2016-06-04 08:00:00,PUENTE DEL DIABLO,5.85,206.5908003207082,q25
2016-06-05 08:00:00,PUENTE DEL DIABLO,6.7,236.60826703397353,q25
2016-06-06 08:00:00,PUENTE DEL DIABLO,7.49,264.50685374394953,q50
2016-06-07 08:00:00,PUENTE DEL DIABLO,7.0,247.2026670504201,q50
2016-06-08 08:00:00,PUENTE DEL DIABLO,6.91,244.02434704548614,q25
2016-06-09 00:00:00,PUENTE DEL DIABLO,7.249,255.99601906407074,q50
2016-06-10 08:00:00,PUENTE DEL DIABLO,6.464,228.2740056877022,q25
2016-06-11 08:00:00,PUENTE DEL DIABLO,6.4,226.01386701752696,q25
2016-06-12 08:00:00,PUENTE DEL DIABLO,6.3,222.48240034537807,q25
2016-06-13 08:00:00,PUENTE DEL DIABLO,7.08,250.0278403881392,q50
2016-06-14 08:00:00,PUENTE DEL DIABLO,7.05,248.96840038649452,q50
2016-06-15 08:00:00,PUENTE DEL DIABLO,7.09,250.38098705535407,q50
2016-06-16 08:00:00,PUENTE DEL DIABLO,6.901,243.70651504499273,q25
2016-06-17 08:00:00,PUENTE DEL DIABLO,6.92,244.377493712701,q25
2016-06-18 08:00:00,PUENTE DEL DIABLO,7.248,255.96070439734928,q50
2016-06-19 08:00:00,PUENTE DEL DIABLO,6.918,244.30686437925803,q25
2016-06-20 08:00:00,PUENTE DEL DIABLO,6.92,244.377493712701,q25
2016-06-21 08:00:00,PUENTE DEL DIABLO,7.3,257.79706706686665,q50
2016-06-22 08:00:00,PUENTE DEL DIABLO,7.303,257.9030110670311,q50
2016-06-23 08:00:00,PUENTE DEL DIABLO,6.9,243.67120037827124,q25
2016-06-24 08:00:00,PUENTE DEL DIABLO,6.89,243.31805371105634,q25
2016-06-25 08:00:00,PUENTE DEL DIABLO,7.12,251.44042705699871,q50
2016-06-26 08:00:00,PUENTE DEL DIABLO,6.811,240.52819504005876,q25
2016-06-27 08:00:00,PUENTE DEL DIABLO,7.08,250.0278403881392,q50
2016-06-28 08:00:00,PUENTE DEL DIABLO,7.101,250.76944838929043,q50
2016-06-29 08:00:00,PUENTE DEL DIABLO,6.887,243.21210971089187,q25
2016-06-30 08:00:00,PUENTE DEL DIABLO,6.88,242.96490704384146,q25
2016-07-02 08:00:00,PUENTE DEL DIABLO,5.588,197.3383576396782,q25
2016-07-03 08:00:00,PUENTE DEL DIABLO,5.977,211.07576299433728,q25
2016-07-04 08:00:00,PUENTE DEL DIABLO,6.416,226.57890168507078,q25
2016-07-05 08:00:00,PUENTE DEL DIABLO,6.692,236.3257497002016,q25
2016-07-06 08:00:00,PUENTE DEL DIABLO,7.2,254.2656003947178,q50
2016-07-07 08:00:00,PUENTE DEL DIABLO,6.95,245.43693371434568,q50
2016-07-08 08:00:00,PUENTE DEL DIABLO,6.648,234.7719043644561,q25
2016-07-09 00:00:00,PUENTE DEL DIABLO,7.1,250.73413372256894,q50
2016-07-10 08:00:00,PUENTE DEL DIABLO,6.6,233.07680036182464,q25
2016-07-11 08:00:00,PUENTE DEL DIABLO,6.589,232.6883390278883,q25
2016-07-12 08:00:00,PUENTE DEL DIABLO,6.6,233.07680036182464,q25
2016-07-13 08:00:00,PUENTE DEL DIABLO,6.9,243.67120037827124,q25
2016-07-14 08:00:00,PUENTE DEL DIABLO,6.967,246.03728304861096,q50
2016-07-15 08:00:00,PUENTE DEL DIABLO,6.96,245.79008038156056,q50
2016-07-16 08:00:00,PUENTE DEL DIABLO,6.772,239.1509230379207,q25
2016-07-17 08:00:00,PUENTE DEL DIABLO,6.95,245.43693371434568,q50
2016-07-18 08:00:00,PUENTE DEL DIABLO,6.93,244.73064037991588,q50
2016-07-19 08:00:00,PUENTE DEL DIABLO,6.9,243.67120037827124,q25
2016-07-20 08:00:00,PUENTE DEL DIABLO,6.856,242.11735504252573,q25
2016-07-21 08:00:00,PUENTE DEL DIABLO,6.9,243.67120037827124,q25
2016-07-22 08:00:00,PUENTE DEL DIABLO,6.95,245.43693371434568,q50
2016-07-23 08:00:00,PUENTE DEL DIABLO,6.96,245.79008038156056,q50
2016-07-24 08:00:00,PUENTE DEL DIABLO,6.79,239.7865870389075,q25
2016-07-25 08:00:00,PUENTE DEL DIABLO,6.96,245.79008038156056,q50
2016-07-26 08:00:00,PUENTE DEL DIABLO,6.97,246.14322704877543,q50
2016-07-27 08:00:00,PUENTE DEL DIABLO,6.908,243.95371771204316,q25
2016-07-28 08:00:00,PUENTE DEL DIABLO,6.91,244.02434704548614,q25
2016-07-29 08:00:00,PUENTE DEL DIABLO,6.98,246.49637371599033,q50
2016-07-30 08:00:00,PUENTE DEL DIABLO,6.981,246.53168838271182,q50
2016-07-31 00:40:00,PUENTE DEL DIABLO,6.981,246.53168838271182,q50
2016-08-01 06:00:00,PUENTE DEL DIABLO,5.832,205.95513631972142,q25
2016-08-02 08:00:00,PUENTE DEL DIABLO,5.676,200.44604831116922,q25
2016-08-03 08:00:00,PUENTE DEL DIABLO,5.432,191.829269631126,q25
2016-08-04 07:00:00,PUENTE DEL DIABLO,6.68,235.90197369954373,q25
2016-08-05 08:00:00,PUENTE DEL DIABLO,6.4,226.01386701752696,q25
2016-08-06 08:00:00,PUENTE DEL DIABLO,7.137,252.04077639126402,q50
2016-08-07 08:00:00,PUENTE DEL DIABLO,6.95,245.43693371434568,q50
2016-08-08 08:00:00,PUENTE DEL DIABLO,6.82,240.84602704055217,q25
2016-08-09 00:00:00,PUENTE DEL DIABLO,6.957,245.6841363813961,q50
2016-08-10 08:00:00,PUENTE DEL DIABLO,6.565,231.84078702657257,q25
2016-08-11 08:00:00,PUENTE DEL DIABLO,6.6,233.07680036182464,q25
2016-08-12 08:00:00,PUENTE DEL DIABLO,6.3,222.48240034537807,q25
2016-08-13 08:00:00,PUENTE DEL DIABLO,6.865,242.43518704301914,q25
2016-08-14 08:00:00,PUENTE DEL DIABLO,6.82,240.84602704055217,q25
2016-08-15 08:00:00,PUENTE DEL DIABLO,6.998,247.13203771697712,q50
2016-08-16 08:00:00,PUENTE DEL DIABLO,6.9,243.67120037827124,q25
2016-08-17 08:00:00,PUENTE DEL DIABLO,6.88,242.96490704384146,q25
2016-08-18 08:00:00,PUENTE DEL DIABLO,6.9,243.67120037827124,q25
2016-08-19 08:00:00,PUENTE DEL DIABLO,7.108,251.01665105634086,q50
2016-08-20 08:00:00,PUENTE DEL DIABLO,6.9,243.67120037827124,q25
2016-08-21 08:00:00,PUENTE DEL DIABLO,7.094,250.52224572224003,q50
2016-08-22 08:00:00,PUENTE DEL DIABLO,6.9,243.67120037827124,q25
2016-08-23 08:00:00,PUENTE DEL DIABLO,6.954,245.57819238123162,q50
2016-08-24 08:00:00,PUENTE DEL DIABLO,6.9,243.67120037827124,q25
2016-08-25 08:00:00,PUENTE DEL DIABLO,6.939,245.0484723804093,q50
2016-08-26 08:00:00,PUENTE DEL DIABLO,6.9,243.67120037827124,q25
2016-08-27 08:00:00,PUENTE DEL DIABLO,6.956,245.64882171467463,q50
2016-08-28 08:00:00,PUENTE DEL DIABLO,6.85,241.9054670421968,q25
2016-08-29 08:00:00,PUENTE DEL DIABLO,6.69,236.25512036675866,q25
2016-08-30 08:00:00,PUENTE DEL DIABLO,6.85,241.9054670421968,q25
2016-08-31 08:00:00,PUENTE DEL DIABLO,7.1,250.73413372256894,q50
2016-09-02 08:00:00,PUENTE DEL DIABLO,6.233,220.11631767503835,q25
2016-09-03 08:00:00,PUENTE DEL DIABLO,5.603,197.86807764050053,q25
2016-09-04 08:00:00,PUENTE DEL DIABLO,6.49,229.19218702246093,q25
2016-09-05 08:00:00,PUENTE DEL DIABLO,6.313,222.94149101275744,q25
2016-09-06 08:00:00,PUENTE DEL DIABLO,7.22,254.97189372914758,q50
2016-09-07 08:00:00,PUENTE DEL DIABLO,6.9,243.67120037827124,q25
2016-09-08 08:00:00,PUENTE DEL DIABLO,6.92,244.377493712701,q25
2016-09-09 08:00:00,PUENTE DEL DIABLO,7.05,248.96840038649452,q50
2016-09-10 08:00:00,PUENTE DEL DIABLO,6.45,227.77960035360138,q25
2016-09-11 08:00:00,PUENTE DEL DIABLO,6.509,229.8631656901692,q25
2016-09-12 08:00:00,PUENTE DEL DIABLO,6.298,222.41177101193512,q25
2016-09-13 08:00:00,PUENTE DEL DIABLO,6.98,246.49637371599033,q50
2016-09-14 08:00:00,PUENTE DEL DIABLO,6.984,246.6376323828763,q50
2016-09-15 08:00:00,PUENTE DEL DIABLO,7.05,248.96840038649452,q50
2016-09-16 08:00:00,PUENTE DEL DIABLO,7.918,279.6215311007466,q50
2016-09-17 08:00:00,PUENTE DEL DIABLO,6.85,241.9054670421968,q25
2016-09-18 08:00:00,PUENTE DEL DIABLO,6.911,244.0596617122076,q25
2016-09-19 08:00:00,PUENTE DEL DIABLO,6.98,246.49637371599033,q50
2016-09-20 08:00:00,PUENTE DEL DIABLO,6.555,231.48764035935767,q25
2016-09-21 08:00:00,PUENTE DEL DIABLO,6.63,234.1362403634693,q25
2016-09-22 08:00:00,PUENTE DEL DIABLO,6.635,234.31281369707676,q25
2016-09-23 08:00:00,PUENTE DEL DIABLO,6.59,232.72365369460977,q25
2016-09-24 08:00:00,PUENTE DEL DIABLO,6.487,229.08624302229646,q25
2016-09-25 08:00:00,PUENTE DEL DIABLO,6.59,232.72365369460977,q25
2016-09-26 08:00:00,PUENTE DEL DIABLO,6.59,232.72365369460977,q25
2016-09-27 08:00:00,PUENTE DEL DIABLO,6.3,222.48240034537807,q25
2016-09-28 08:00:00,PUENTE DEL DIABLO,6.506,229.75722169000474,q25
2016-09-29 08:00:00,PUENTE DEL DIABLO,6.48,228.83904035524606,q25
2016-09-30 08:00:00,PUENTE DEL DIABLO,6.61,233.42994702903957,q25
2016-10-01 06:00:00,PUENTE DEL DIABLO,6.13,216.478907002725,q25
2016-10-01 08:00:00,PUENTE DEL DIABLO,6.13,216.478907002725,q25
2016-10-02 08:00:00,PUENTE DEL DIABLO,5.596,197.62087497345013,q25
2016-10-03 07:00:00,PUENTE DEL DIABLO,6.28,221.77610701094832,q25
2016-10-04 08:00:00,PUENTE DEL DIABLO,6.468,228.41526435458817,q25
2016-10-05 08:00:00,PUENTE DEL DIABLO,6.6,233.07680036182464,q25
2016-10-06 08:00:00,PUENTE DEL DIABLO,7.235,255.50161372996993,q50
2016-10-07 08:00:00,PUENTE DEL DIABLO,6.82,240.84602704055217,q25
2016-10-08 08:00:00,PUENTE DEL DIABLO,6.92,244.377493712701,q25
2016-10-09 08:00:00,PUENTE DEL DIABLO,6.937,244.9778430469663,q50
2016-10-10 08:00:00,PUENTE DEL DIABLO,6.662,235.26630969855694,q25
2016-10-11 08:00:00,PUENTE DEL DIABLO,6.65,234.8425336978991,q25
2016-10-12 08:00:00,PUENTE DEL DIABLO,6.4,226.01386701752696,q25
2016-10-13 08:00:00,PUENTE DEL DIABLO,6.5,229.5453336896758,q25
2016-10-14 08:00:00,PUENTE DEL DIABLO,6.31,222.83554701259297,q25
2016-10-15 08:00:00,PUENTE DEL DIABLO,6.61,233.42994702903957,q25
2016-10-16 08:00:00,PUENTE DEL DIABLO,6.59,232.72365369460977,q25
2016-10-17 08:00:00,PUENTE DEL DIABLO,6.61,233.42994702903957,q25
2016-10-18 08:00:00,PUENTE DEL DIABLO,6.82,240.84602704055217,q25
2016-10-19 08:00:00,PUENTE DEL DIABLO,6.5,229.5453336896758,q25
2016-10-20 08:00:00,PUENTE DEL DIABLO,6.855,242.08204037580427,q25
2016-10-21 08:00:00,PUENTE DEL DIABLO,6.65,234.8425336978991,q25
2016-10-22 08:00:00,PUENTE DEL DIABLO,6.982,246.5670030494333,q50
2016-10-23 08:00:00,PUENTE DEL DIABLO,6.8,240.13973370612237,q25
2016-10-24 08:00:00,PUENTE DEL DIABLO,6.598,233.0061710283817,q25
2016-10-25 08:00:00,PUENTE DEL DIABLO,6.6,233.07680036182464,q25
2016-10-26 08:00:00,PUENTE DEL DIABLO,7.1,250.73413372256894,q50
2016-10-27 08:00:00,PUENTE DEL DIABLO,6.6,233.07680036182464,q25
